date,hospital,total_beds,occupied_beds,occupancy_rate,elderly_patients_pct
2024-03-30,TTSH,526,376,0.658,0.473
2024-03-30,CGH,975,409,0.512,0.372
2024-03-30,KTPH,711,546,0.95,0.481
2024-03-30,AH,1347,507,0.5,0.443
2024-03-30,IMH,962,456,0.867,0.35
2024-03-30,KKH,949,379,0.646,0.33
2024-03-31,SGH,911,620,0.5,0.492
2024-03-31,NUH,743,594,0.5,0.303
2024-03-31,TTSH,1447,588,0.659,0.448
2024-03-31,CGH,1217,792,0.538,0.292
2024-03-31,KTPH,733,884,0.782,0.321
2024-03-31,AH,679,1288,0.95,0.436
2024-03-31,IMH,995,510,0.5,0.411
2024-03-31,KKH,718,326,0.585,0.429
2024-04-01,SGH,1145,1181,0.838,0.124
2024-04-01,NUH,632,1229,0.914,0.486
2024-04-01,TTSH,543,957,0.726,0.377
2024-04-01,CGH,546,994,0.732,0.348
2024-04-01,KTPH,673,917,0.854,0.164
2024-04-01,AH,1331,1122,0.789,0.492
2024-04-01,IMH,937,759,0.819,0.523
2024-04-01,KKH,1231,458,0.67,0.268
2024-04-02,SGH,1372,345,0.627,0.439
2024-04-02,NUH,1088,738,0.526,0.365
2024-04-02,TTSH,729,717,0.733,0.266
2024-04-02,CGH,750,332,0.524,0.434
2024-04-02,KTPH,860,948,0.705,0.426
2024-04-02,AH,1313,339,0.678,0.402
2024-04-02,IMH,502,989,0.687,0.2
2024-04-02,KKH,756,754,0.55,0.413
2024-04-03,SGH,1260,533,0.702,0.365
2024-04-03,NUH,1429,1013,0.829,0.273
2024-04-03,TTSH,987,540,0.614,0.353
2024-04-03,CGH,1191,591,0.853,0.324
2024-04-03,KTPH,1174,907,0.748,0.33
2024-04-03,AH,513,561,0.938,0.366
2024-04-03,IMH,636,642,0.748,0.378
2024-04-03,KKH,903,659,0.941,0.401
2024-04-04,SGH,777,402,0.66,0.28
2024-04-04,NUH,1187,725,0.814,0.466
2024-04-04,TTSH,1078,631,0.623,0.42
2024-04-04,CGH,1052,768,0.679,0.341
2024-04-04,KTPH,792,322,0.609,0.267
2024-04-04,AH,1097,876,0.831,0.544
2024-04-04,IMH,1354,1101,0.827,0.317
2024-04-04,KKH,755,828,0.578,0.436
2024-04-05,SGH,954,837,0.593,0.231
2024-04-05,NUH,645,940,0.645,0.482
2024-04-05,TTSH,1447,541,0.709,0.473
2024-04-05,CGH,770,558,0.95,0.253
2024-04-05,KTPH,673,1160,0.802,0.354
2024-04-05,AH,1390,783,0.727,0.421
2024-04-05,IMH,863,580,0.67,0.359
2024-04-05,KKH,1288,777,0.541,0.287
2024-04-06,SGH,960,680,0.522,0.321
2024-04-06,NUH,633,543,0.811,0.277
2024-04-06,TTSH,904,1063,0.72,0.11
2024-04-06,CGH,1453,805,0.854,0.358
2024-04-06,KTPH,802,350,0.657,0.3
2024-04-06,AH,1339,676,0.838,0.24
2024-04-06,IMH,845,450,0.531,0.298
2024-04-06,KKH,624,816,0.647,0.417
2024-04-07,SGH,1391,774,0.586,0.323
2024-04-07,NUH,1345,416,0.5,0.416
2024-04-07,TTSH,501,903,0.659,0.373
2024-04-07,CGH,869,816,0.677,0.304
2024-04-07,KTPH,548,813,0.78,0.415
2024-04-07,AH,1113,470,0.881,0.374
2024-04-07,IMH,1076,558,0.6,0.325
2024-04-07,KKH,641,858,0.773,0.515
2024-04-08,SGH,1322,1258,0.946,0.46
2024-04-08,NUH,1346,676,0.817,0.268
2024-04-08,TTSH,807,578,0.5,0.353
2024-04-08,CGH,639,821,0.707,0.45
2024-04-08,KTPH,571,1034,0.695,0.454
2024-04-08,AH,1482,1272,0.9,0.468
2024-04-08,IMH,578,917,0.634,0.328
2024-04-08,KKH,1388,837,0.763,0.354
2024-04-09,SGH,982,1110,0.832,0.372
2024-04-09,NUH,793,591,0.662,0.173
2024-04-09,TTSH,889,552,0.739,0.255
2024-04-09,CGH,940,531,0.87,0.218
2024-04-09,KTPH,1062,1198,0.904,0.27
2024-04-09,AH,866,1349,0.95,0.37
2024-04-09,IMH,1130,1153,0.95,0.553
2024-04-09,KKH,556,729,0.828,0.427
2024-04-10,SGH,662,486,0.629,0.198
2024-04-10,NUH,1217,871,0.831,0.356
2024-04-10,TTSH,1435,580,0.889,0.161
2024-04-10,CGH,809,788,0.719,0.404
2024-04-10,KTPH,1153,465,0.5,0.212
2024-04-10,AH,1305,473,0.5,0.287
2024-04-10,IMH,564,1200,0.929,0.312
2024-04-10,KKH,1220,1189,0.82,0.283
2024-04-11,SGH,1202,783,0.618,0.368
2024-04-11,NUH,774,282,0.513,0.351
2024-04-11,TTSH,513,1082,0.845,0.231
2024-04-11,CGH,637,408,0.809,0.453
2024-04-11,KTPH,1308,782,0.529,0.343
2024-04-11,AH,509,378,0.593,0.428
2024-04-11,IMH,683,365,0.526,0.275
2024-04-11,KKH,1095,396,0.626,0.241
2024-04-12,SGH,1041,300,0.591,0.381
2024-04-12,NUH,843,699,0.702,0.211
2024-04-12,TTSH,1087,788,0.639,0.204
2024-04-12,CGH,801,412,0.757,0.422
2024-04-12,KTPH,760,369,0.593,0.184
2024-04-12,AH,1283,1037,0.95,0.254
2024-04-12,IMH,891,627,0.759,0.173
2024-04-12,KKH,581,973,0.746,0.368
2024-04-13,SGH,725,345,0.505,0.314
2024-04-13,NUH,598,462,0.552,0.267
2024-04-13,TTSH,1313,943,0.728,0.216
2024-04-13,CGH,1043,908,0.95,0.257
2024-04-13,KTPH,886,856,0.664,0.244
2024-04-13,AH,1135,555,0.724,0.417
2024-04-13,IMH,1223,715,0.511,0.201
2024-04-13,KKH,635,635,0.791,0.408
2024-04-14,SGH,1204,1048,0.708,0.312
2024-04-14,NUH,1270,704,0.798,0.342
2024-04-14,TTSH,988,542,0.616,0.368
2024-04-14,CGH,1131,727,0.667,0.425
2024-04-14,KTPH,652,649,0.801,0.171
2024-04-14,AH,611,547,0.812,0.385
2024-04-14,IMH,1233,1217,0.834,0.246
2024-04-14,KKH,712,482,0.642,0.347
2024-04-15,SGH,584,934,0.921,0.432
2024-04-15,NUH,742,986,0.706,0.33
2024-04-15,TTSH,1157,998,0.724,0.246
2024-04-15,CGH,1470,339,0.578,0.446
2024-04-15,KTPH,1309,567,0.719,0.408
2024-04-15,AH,598,418,0.519,0.393
2024-04-15,IMH,800,507,0.727,0.476
2024-04-15,KKH,1204,684,0.701,0.361
2024-04-16,SGH,1360,1104,0.845,0.393
2024-04-16,NUH,958,678,0.507,0.229
2024-04-16,TTSH,507,494,0.738,0.33
2024-04-16,CGH,518,426,0.5,0.537
2024-04-16,KTPH,1349,1036,0.704,0.215
2024-04-16,AH,1070,937,0.71,0.395
2024-04-16,IMH,1368,551,0.594,0.263
2024-04-16,KKH,1079,632,0.555,0.204
2024-04-17,SGH,1241,589,0.586,0.389
2024-04-17,NUH,1232,691,0.735,0.486
2024-04-17,TTSH,1026,893,0.633,0.571
2024-04-17,CGH,1422,753,0.819,0.303
2024-04-17,KTPH,563,1106,0.806,0.144
2024-04-17,AH,516,704,0.748,0.267
2024-04-17,IMH,949,1172,0.901,0.48
2024-04-17,KKH,1459,373,0.566,0.178
2024-04-18,SGH,892,1029,0.767,0.373
2024-04-18,NUH,924,923,0.658,0.479
2024-04-18,TTSH,527,452,0.51,0.285
2024-04-18,CGH,1004,410,0.687,0.542
2024-04-18,KTPH,799,592,0.874,0.382
2024-04-18,AH,622,518,0.629,0.342
2024-04-18,IMH,1186,1024,0.8,0.4
2024-04-18,KKH,1335,465,0.834,0.303
2024-04-19,SGH,1152,583,0.793,0.386
2024-04-19,NUH,940,734,0.639,0.436
2024-04-19,TTSH,1417,473,0.777,0.165
2024-04-19,CGH,1381,1040,0.735,0.379
2024-04-19,KTPH,1046,878,0.72,0.462
2024-04-19,AH,697,1165,0.8,0.37
2024-04-19,IMH,840,932,0.806,0.324
2024-04-19,KKH,1448,505,0.932,0.378
2024-04-20,SGH,922,760,0.769,0.485
2024-04-20,NUH,602,708,0.656,0.228
2024-04-20,TTSH,1122,811,0.895,0.279
2024-04-20,CGH,1155,635,0.837,0.599
2024-04-20,KTPH,673,872,0.65,0.197
2024-04-20,AH,602,606,0.5,0.407
2024-04-20,IMH,1164,413,0.631,0.347
2024-04-20,KKH,566,440,0.597,0.529
2024-04-21,SGH,675,775,0.582,0.373
2024-04-21,NUH,1313,633,0.702,0.375
2024-04-21,TTSH,570,888,0.646,0.197
2024-04-21,CGH,744,632,0.622,0.276
2024-04-21,KTPH,703,655,0.572,0.495
2024-04-21,AH,627,460,0.663,0.274
2024-04-21,IMH,1371,659,0.801,0.232
2024-04-21,KKH,565,1160,0.812,0.552
2024-04-22,SGH,922,823,0.78,0.396
2024-04-22,NUH,590,649,0.811,0.315
2024-04-22,TTSH,716,845,0.685,0.3
2024-04-22,CGH,1389,1155,0.933,0.453
2024-04-22,KTPH,831,659,0.808,0.175
2024-04-22,AH,1103,730,0.723,0.428
2024-04-22,IMH,888,402,0.694,0.163
2024-04-22,KKH,713,1157,0.932,0.299
2024-04-23,SGH,1317,859,0.705,0.16
2024-04-23,NUH,1432,466,0.853,0.242
2024-04-23,TTSH,950,1282,0.918,0.366
2024-04-23,CGH,581,1023,0.828,0.142
2024-04-23,KTPH,810,1263,0.845,0.291
2024-04-23,AH,1167,549,0.838,0.279
2024-04-23,IMH,1352,614,0.639,0.352
2024-04-23,KKH,1342,1046,0.926,0.562
2024-04-24,SGH,683,773,0.53,0.312
2024-04-24,NUH,842,907,0.757,0.425
2024-04-24,TTSH,1334,406,0.646,0.455
2024-04-24,CGH,907,1025,0.754,0.357
2024-04-24,KTPH,1349,406,0.704,0.312
2024-04-24,AH,1297,1020,0.685,0.202
2024-04-24,IMH,617,369,0.732,0.453
2024-04-24,KKH,1262,525,0.514,0.384
2024-04-25,SGH,1348,799,0.731,0.209
2024-04-25,NUH,949,750,0.95,0.25
2024-04-25,TTSH,544,1191,0.95,0.144
2024-04-25,CGH,975,470,0.626,0.311
2024-04-25,KTPH,1188,352,0.678,0.38
2024-04-25,AH,1459,555,0.5,0.334
2024-04-25,IMH,1467,796,0.599,0.573
2024-04-25,KKH,1251,550,0.663,0.35
2024-04-26,SGH,1223,945,0.938,0.475
2024-04-26,NUH,1229,775,0.702,0.51
2024-04-26,TTSH,1346,438,0.77,0.547
2024-04-26,CGH,1301,485,0.869,0.551
2024-04-26,KTPH,835,492,0.95,0.427
2024-04-26,AH,527,1006,0.95,0.372
2024-04-26,IMH,1367,501,0.95,0.486
2024-04-26,KKH,778,495,0.634,0.496
2024-04-27,SGH,1193,388,0.64,0.401
2024-04-27,NUH,1421,860,0.95,0.486
2024-04-27,TTSH,552,644,0.718,0.329
2024-04-27,CGH,655,552,0.556,0.38
2024-04-27,KTPH,1301,1100,0.95,0.332
2024-04-27,AH,1061,517,0.5,0.382
2024-04-27,IMH,962,553,0.518,0.049
2024-04-27,KKH,1058,368,0.5,0.272
2024-04-28,SGH,1170,667,0.552,0.606
2024-04-28,NUH,792,514,0.617,0.457
2024-04-28,TTSH,975,494,0.683,0.357
2024-04-28,CGH,795,1020,0.95,0.188
2024-04-28,KTPH,713,844,0.779,0.318
2024-04-28,AH,1326,597,0.81,0.349
2024-04-28,IMH,1020,535,0.652,0.416
2024-04-28,KKH,750,821,0.591,0.242
2024-04-29,SGH,1367,423,0.707,0.453
2024-04-29,NUH,664,705,0.5,0.384
2024-04-29,TTSH,620,513,0.875,0.49
2024-04-29,CGH,1201,507,0.766,0.427
2024-04-29,KTPH,873,832,0.69,0.318
2024-04-29,AH,907,494,0.714,0.245
2024-04-29,IMH,978,848,0.922,0.413
2024-04-29,KKH,762,753,0.814,0.368
2024-04-30,SGH,896,453,0.634,0.141
2024-04-30,NUH,597,954,0.692,0.269
2024-04-30,TTSH,542,680,0.918,0.425
2024-04-30,CGH,1172,556,0.95,0.348
2024-04-30,KTPH,530,644,0.534,0.268
2024-04-30,AH,1471,430,0.68,0.349
2024-04-30,IMH,677,1055,0.848,0.117
2024-04-30,KKH,862,819,0.622,0.27
2024-05-01,SGH,711,595,0.638,0.319
2024-05-01,NUH,645,684,0.645,0.269
2024-05-01,TTSH,996,1022,0.69,0.498
2024-05-01,CGH,751,491,0.563,0.397
2024-05-01,KTPH,625,665,0.746,0.402
2024-05-01,AH,1064,614,0.709,0.253
2024-05-01,IMH,955,769,0.648,0.313
2024-05-01,KKH,1385,547,0.8,0.229
2024-05-02,SGH,736,381,0.738,0.179
2024-05-02,NUH,508,680,0.74,0.342
2024-05-02,TTSH,1075,1018,0.739,0.384
2024-05-02,CGH,865,537,0.741,0.188
2024-05-02,KTPH,753,775,0.745,0.297
2024-05-02,AH,580,442,0.812,0.27
2024-05-02,IMH,1379,742,0.95,0.214
2024-05-02,KKH,620,366,0.729,0.476
2024-05-03,SGH,1156,946,0.755,0.241
2024-05-03,NUH,1395,495,0.711,0.232
2024-05-03,TTSH,547,643,0.689,0.535
2024-05-03,CGH,712,1040,0.787,0.354
2024-05-03,KTPH,1300,568,0.853,0.31
2024-05-03,AH,1486,977,0.76,0.456
2024-05-03,IMH,509,360,0.582,0.245
2024-05-03,KKH,720,798,0.628,0.231
2024-05-04,SGH,603,438,0.684,0.322
2024-05-04,NUH,862,1064,0.95,0.375
2024-05-04,TTSH,1325,877,0.704,0.275
2024-05-04,CGH,1455,943,0.752,0.363
2024-05-04,KTPH,507,478,0.95,0.304
2024-05-04,AH,772,539,0.586,0.396
2024-05-04,IMH,1457,423,0.5,0.311
2024-05-04,KKH,1219,714,0.781,0.38
2024-05-05,SGH,1453,817,0.679,0.302
2024-05-05,NUH,1232,642,0.536,0.313
2024-05-05,TTSH,1232,835,0.95,0.367
2024-05-05,CGH,1164,668,0.885,0.078
2024-05-05,KTPH,564,456,0.663,0.361
2024-05-05,AH,1267,565,0.502,0.386
2024-05-05,IMH,1433,629,0.709,0.252
2024-05-05,KKH,552,598,0.533,0.197
2024-05-06,SGH,917,802,0.714,0.333
2024-05-06,NUH,985,1275,0.855,0.487
2024-05-06,TTSH,524,1080,0.754,0.342
2024-05-06,CGH,1365,812,0.588,0.462
2024-05-06,KTPH,599,590,0.919,0.197
2024-05-06,AH,773,1034,0.95,0.222
2024-05-06,IMH,579,431,0.588,0.296
2024-05-06,KKH,1044,629,0.673,0.375
2024-05-07,SGH,1137,373,0.691,0.37
2024-05-07,NUH,1100,338,0.626,0.471
2024-05-07,TTSH,775,582,0.5,0.361
2024-05-07,CGH,659,1085,0.76,0.387
2024-05-07,KTPH,1273,500,0.848,0.232
2024-05-07,AH,946,1033,0.706,0.422
2024-05-07,IMH,733,1050,0.857,0.474
2024-05-07,KKH,1089,687,0.68,0.361
2024-05-08,SGH,1224,943,0.717,0.266
2024-05-08,NUH,1354,1153,0.777,0.472
2024-05-08,TTSH,891,1075,0.884,0.398
2024-05-08,CGH,1448,970,0.88,0.535
2024-05-08,KTPH,1000,575,0.653,0.267
2024-05-08,AH,1253,792,0.72,0.344
2024-05-08,IMH,1331,730,0.647,0.257
2024-05-08,KKH,1061,453,0.5,0.352
2024-05-09,SGH,645,1019,0.879,0.414
2024-05-09,NUH,1264,903,0.768,0.372
2024-05-09,TTSH,1290,533,0.641,0.32
2024-05-09,CGH,1037,1085,0.837,0.36
2024-05-09,KTPH,632,587,0.854,0.526
2024-05-09,AH,1421,966,0.902,0.582
2024-05-09,IMH,1041,748,0.561,0.355
2024-05-09,KKH,952,989,0.713,0.598
2024-05-10,SGH,700,594,0.631,0.174
2024-05-10,NUH,1301,442,0.738,0.359
2024-05-10,TTSH,1005,582,0.5,0.19
2024-05-10,CGH,1462,1149,0.815,0.398
2024-05-10,KTPH,1378,603,0.95,0.462
2024-05-10,AH,1108,329,0.62,0.23
2024-05-10,IMH,844,281,0.546,0.594
2024-05-10,KKH,877,1024,0.778,0.331
2024-05-11,SGH,890,977,0.681,0.447
2024-05-11,NUH,1214,562,0.654,0.411
2024-05-11,TTSH,1363,589,0.5,0.317
2024-05-11,CGH,1474,518,0.801,0.309
2024-05-11,KTPH,1415,367,0.517,0.235
2024-05-11,AH,1076,294,0.563,0.555
2024-05-11,IMH,1241,800,0.562,0.434
2024-05-11,KKH,1364,782,0.559,0.368
2024-05-12,SGH,549,410,0.683,0.399
2024-05-12,NUH,819,787,0.773,0.52
2024-05-12,TTSH,1089,1124,0.799,0.381
2024-05-12,CGH,1443,756,0.564,0.451
2024-05-12,KTPH,1272,745,0.595,0.448
2024-05-12,AH,769,523,0.809,0.293
2024-05-12,IMH,919,587,0.754,0.466
2024-05-12,KKH,838,272,0.5,0.384
2024-05-13,SGH,560,530,0.669,0.332
2024-05-13,NUH,1123,988,0.759,0.333
2024-05-13,TTSH,522,506,0.551,0.485
2024-05-13,CGH,708,683,0.888,0.461
2024-05-13,KTPH,1220,433,0.558,0.441
2024-05-13,AH,827,578,0.522,0.155
2024-05-13,IMH,835,656,0.594,0.461
2024-05-13,KKH,727,761,0.775,0.311
2024-05-14,SGH,1293,1055,0.949,0.253
2024-05-14,NUH,1009,1122,0.921,0.04
2024-05-14,TTSH,973,596,0.559,0.446
2024-05-14,CGH,1452,550,0.812,0.249
2024-05-14,KTPH,1399,730,0.572,0.318
2024-05-14,AH,518,1015,0.903,0.38
2024-05-14,IMH,580,571,0.696,0.368
2024-05-14,KKH,1405,396,0.5,0.322
2024-05-15,SGH,1130,478,0.68,0.246
2024-05-15,NUH,977,917,0.695,0.427
2024-05-15,TTSH,807,736,0.726,0.322
2024-05-15,CGH,785,550,0.864,0.313
2024-05-15,KTPH,918,485,0.5,0.528
2024-05-15,AH,1188,338,0.575,0.536
2024-05-15,IMH,1494,1244,0.95,0.345
2024-05-15,KKH,800,953,0.867,0.442
2024-05-16,SGH,1265,698,0.899,0.342
2024-05-16,NUH,639,505,0.825,0.4
2024-05-16,TTSH,1136,820,0.916,0.337
2024-05-16,CGH,1374,606,0.707,0.446
2024-05-16,KTPH,964,413,0.739,0.184
2024-05-16,AH,662,1097,0.745,0.378
2024-05-16,IMH,1206,992,0.95,0.5
2024-05-16,KKH,1461,414,0.608,0.416
2024-05-17,SGH,539,972,0.736,0.368
2024-05-17,NUH,1154,995,0.819,0.301
2024-05-17,TTSH,1430,501,0.718,0.464
2024-05-17,CGH,780,981,0.682,0.503
2024-05-17,KTPH,742,818,0.945,0.342
2024-05-17,AH,751,1002,0.713,0.4
2024-05-17,IMH,638,581,0.936,0.324
2024-05-17,KKH,842,622,0.83,0.427
2024-05-18,SGH,620,407,0.654,0.412
2024-05-18,NUH,1338,258,0.517,0.321
2024-05-18,TTSH,750,850,0.617,0.293
2024-05-18,CGH,796,1351,0.916,0.345
2024-05-18,KTPH,500,780,0.742,0.431
2024-05-18,AH,1099,771,0.611,0.546
2024-05-18,IMH,1110,688,0.592,0.428
2024-05-18,KKH,1080,456,0.807,0.408
2024-05-19,SGH,1102,583,0.95,0.351
2024-05-19,NUH,1283,685,0.601,0.374
2024-05-19,TTSH,955,758,0.95,0.316
2024-05-19,CGH,1236,726,0.621,0.294
2024-05-19,KTPH,1059,321,0.621,0.213
2024-05-19,AH,1278,870,0.921,0.317
2024-05-19,IMH,721,547,0.877,0.533
2024-05-19,KKH,1358,832,0.835,0.18
2024-05-20,SGH,1017,849,0.632,0.244
2024-05-20,NUH,1113,396,0.783,0.354
2024-05-20,TTSH,903,533,0.5,0.303
2024-05-20,CGH,738,581,0.713,0.237
2024-05-20,KTPH,570,413,0.613,0.317
2024-05-20,AH,1435,465,0.623,0.219
2024-05-20,IMH,1279,558,0.795,0.346
2024-05-20,KKH,1321,483,0.886,0.391
2024-05-21,SGH,1494,571,0.791,0.348
2024-05-21,NUH,1131,897,0.807,0.419
2024-05-21,TTSH,531,863,0.871,0.354
2024-05-21,CGH,1415,858,0.819,0.441
2024-05-21,KTPH,1309,421,0.5,0.421
2024-05-21,AH,700,1239,0.858,0.366
2024-05-21,IMH,1307,725,0.901,0.26
2024-05-21,KKH,1263,555,0.795,0.482
2024-05-22,SGH,607,626,0.691,0.376
2024-05-22,NUH,794,841,0.78,0.354
2024-05-22,TTSH,1073,526,0.546,0.451
2024-05-22,CGH,830,550,0.551,0.393
2024-05-22,KTPH,1178,315,0.598,0.332
2024-05-22,AH,1266,871,0.619,0.519
2024-05-22,IMH,968,858,0.787,0.262
2024-05-22,KKH,800,447,0.76,0.282
2024-05-23,SGH,634,780,0.816,0.459
2024-05-23,NUH,861,463,0.689,0.28
2024-05-23,TTSH,1375,714,0.581,0.397
2024-05-23,CGH,715,777,0.715,0.136
2024-05-23,KTPH,922,607,0.5,0.34
2024-05-23,AH,604,1171,0.935,0.203
2024-05-23,IMH,1246,527,0.712,0.226
2024-05-23,KKH,934,1199,0.937,0.306
2024-05-24,SGH,669,1232,0.85,0.3
2024-05-24,NUH,731,1054,0.882,0.328
2024-05-24,TTSH,531,566,0.838,0.356
2024-05-24,CGH,1162,965,0.734,0.222
2024-05-24,KTPH,565,338,0.536,0.208
2024-05-24,AH,1392,1062,0.799,0.298
2024-05-24,IMH,1374,740,0.841,0.322
2024-05-24,KKH,918,772,0.796,0.328
2024-05-25,SGH,805,390,0.779,0.111
2024-05-25,NUH,1191,680,0.658,0.354
2024-05-25,TTSH,1240,895,0.676,0.278
2024-05-25,CGH,1051,692,0.632,0.402
2024-05-25,KTPH,987,645,0.757,0.407
2024-05-25,AH,760,1079,0.728,0.313
2024-05-25,IMH,803,733,0.653,0.503
2024-05-25,KKH,683,852,0.943,0.318
2024-05-26,SGH,1292,885,0.705,0.286
2024-05-26,NUH,1018,540,0.852,0.342
2024-05-26,TTSH,988,864,0.728,0.411
2024-05-26,CGH,613,762,0.64,0.376
2024-05-26,KTPH,1236,707,0.527,0.313
2024-05-26,AH,1127,1168,0.79,0.346
2024-05-26,IMH,680,379,0.66,0.385
2024-05-26,KKH,1024,315,0.534,0.182
2024-05-27,SGH,743,606,0.722,0.478
2024-05-27,NUH,704,900,0.95,0.343
2024-05-27,TTSH,1048,703,0.542,0.409
2024-05-27,CGH,634,658,0.571,0.229
2024-05-27,KTPH,1301,1134,0.93,0.341
2024-05-27,AH,942,1026,0.95,0.378
2024-05-27,IMH,1235,393,0.788,0.225
2024-05-27,KKH,959,581,0.761,0.371
2024-05-28,SGH,1009,726,0.503,0.553
2024-05-28,NUH,651,508,0.714,0.257
2024-05-28,TTSH,1453,702,0.817,0.41
2024-05-28,CGH,709,526,0.588,0.297
2024-05-28,KTPH,1100,735,0.578,0.437
2024-05-28,AH,1123,903,0.95,0.292
2024-05-28,IMH,755,387,0.597,0.479
2024-05-28,KKH,1492,642,0.717,0.326
2024-05-29,SGH,1481,1050,0.721,0.327
2024-05-29,NUH,616,566,0.795,0.268
2024-05-29,TTSH,633,559,0.913,0.327
2024-05-29,CGH,731,760,0.794,0.461
2024-05-29,KTPH,706,820,0.805,0.428
2024-05-29,AH,820,414,0.7,0.325
2024-05-29,IMH,1084,1290,0.866,0.307
2024-05-29,KKH,1267,695,0.657,0.18
2024-05-30,SGH,1117,1262,0.859,0.609
2024-05-30,NUH,999,748,0.928,0.456
2024-05-30,TTSH,639,988,0.702,0.4
2024-05-30,CGH,1424,492,0.744,0.503
2024-05-30,KTPH,575,708,0.565,0.205
2024-05-30,AH,689,936,0.947,0.059
2024-05-30,IMH,676,1148,0.884,0.222
2024-05-30,KKH,1355,962,0.835,0.245
2024-05-31,SGH,768,809,0.771,0.151
2024-05-31,NUH,847,441,0.689,0.43
2024-05-31,TTSH,713,731,0.636,0.209
2024-05-31,CGH,506,1021,0.753,0.354
2024-05-31,KTPH,888,535,0.585,0.53
2024-05-31,AH,792,716,0.861,0.322
2024-05-31,IMH,991,950,0.926,0.463
2024-05-31,KKH,1130,623,0.654,0.459
2024-06-01,SGH,1428,704,0.523,0.316
2024-06-01,NUH,751,995,0.746,0.326
2024-06-01,TTSH,1381,572,0.595,0.371
2024-06-01,CGH,679,1018,0.712,0.287
2024-06-01,KTPH,1214,838,0.665,0.256
2024-06-01,AH,1213,337,0.527,0.46
2024-06-01,IMH,905,891,0.672,0.392
2024-06-01,KKH,1434,1024,0.861,0.416
2024-06-02,SGH,1215,947,0.648,0.24
2024-06-02,NUH,1089,531,0.773,0.469
2024-06-02,TTSH,1057,435,0.602,0.312
2024-06-02,CGH,1010,475,0.741,0.227
2024-06-02,KTPH,564,346,0.5,0.222
2024-06-02,AH,1214,454,0.5,0.285
2024-06-02,IMH,955,1316,0.885,0.409
2024-06-02,KKH,1470,353,0.592,0.34
2024-06-03,SGH,1040,373,0.682,0.481
2024-06-03,NUH,1164,558,0.567,0.203
2024-06-03,TTSH,1164,1109,0.891,0.243
2024-06-03,CGH,869,567,0.763,0.253
2024-06-03,KTPH,1146,649,0.579,0.374
2024-06-03,AH,873,592,0.766,0.492
2024-06-03,IMH,1372,906,0.726,0.259
2024-06-03,KKH,631,455,0.839,0.372
2024-06-04,SGH,636,523,0.796,0.463
2024-06-04,NUH,942,1286,0.913,0.348
2024-06-04,TTSH,1328,421,0.728,0.336
2024-06-04,CGH,832,504,0.748,0.511
2024-06-04,KTPH,718,1042,0.721,0.358
2024-06-04,AH,1494,508,0.795,0.344
2024-06-04,IMH,1205,578,0.95,0.393
2024-06-04,KKH,1212,1147,0.781,0.198
2024-06-05,SGH,1228,517,0.95,0.264
2024-06-05,NUH,516,669,0.823,0.451
2024-06-05,TTSH,1116,399,0.763,0.383
2024-06-05,CGH,1343,952,0.704,0.252
2024-06-05,KTPH,1310,916,0.759,0.449
2024-06-05,AH,687,383,0.683,0.162
2024-06-05,IMH,1002,824,0.563,0.311
2024-06-05,KKH,530,537,0.868,0.329
2024-06-06,SGH,1326,813,0.818,0.23
2024-06-06,NUH,980,740,0.527,0.387
2024-06-06,TTSH,585,311,0.606,0.381
2024-06-06,CGH,894,961,0.651,0.379
2024-06-06,KTPH,923,1115,0.87,0.328
2024-06-06,AH,823,535,0.632,0.421
2024-06-06,IMH,1320,1181,0.816,0.395
2024-06-06,KKH,1165,547,0.675,0.406
2024-06-07,SGH,1084,970,0.899,0.346
2024-06-07,NUH,808,455,0.737,0.425
2024-06-07,TTSH,1415,643,0.659,0.194
2024-06-07,CGH,694,593,0.866,0.352
2024-06-07,KTPH,1346,691,0.896,0.366
2024-06-07,AH,632,836,0.561,0.423
2024-06-07,IMH,515,1058,0.853,0.382
2024-06-07,KKH,547,1018,0.817,0.214
2024-06-08,SGH,968,458,0.85,0.455
2024-06-08,NUH,1016,810,0.701,0.448
2024-06-08,TTSH,847,627,0.642,0.213
2024-06-08,CGH,1248,742,0.625,0.22
2024-06-08,KTPH,1238,785,0.63,0.272
2024-06-08,AH,657,374,0.724,0.378
2024-06-08,IMH,1039,717,0.5,0.368
2024-06-08,KKH,1031,803,0.779,0.486
2024-06-09,SGH,619,434,0.73,0.396
2024-06-09,NUH,1271,634,0.625,0.403
2024-06-09,TTSH,1346,678,0.5,0.248
2024-06-09,CGH,1110,695,0.584,0.339
2024-06-09,KTPH,1024,690,0.735,0.403
2024-06-09,AH,592,666,0.516,0.363
2024-06-09,IMH,976,660,0.54,0.327
2024-06-09,KKH,1187,761,0.831,0.411
2024-06-10,SGH,999,581,0.672,0.351
2024-06-10,NUH,826,487,0.795,0.184
2024-06-10,TTSH,642,570,0.514,0.503
2024-06-10,CGH,816,451,0.66,0.474
2024-06-10,KTPH,738,1238,0.95,0.359
2024-06-10,AH,701,500,0.702,0.355
2024-06-10,IMH,574,944,0.638,0.269
2024-06-10,KKH,1089,718,0.875,0.367
2024-06-11,SGH,645,432,0.782,0.409
2024-06-11,NUH,899,964,0.826,0.44
2024-06-11,TTSH,1075,601,0.635,0.278
2024-06-11,CGH,1178,1155,0.95,0.371
2024-06-11,KTPH,567,913,0.675,0.341
